year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2021,08,34,36,זכר,רוסיה,מזרח אירופה,קצרין,מחוז הצפון,אקולוגיה
2021,08,32,34,נקבה,רוסיה,מזרח אירופה,קצרין,מחוז הצפון,אקולוגיה
2021,08,3,5,נקבה,רוסיה,מזרח אירופה,קצרין,מחוז הצפון,לא צויין
2021,09,60,62,זכר,בריטניה,מערב אירופה,קצרין,מחוז הצפון,לא צויין
2021,11,45,47,זכר,"ארה""ב",צפון אמריקה,קצרין,מחוז הצפון,תקשורת
2021,10,43,45,נקבה,"ארה""ב",צפון אמריקה,קצרין,מחוז הצפון,מורה פרטי
2021,10,5,7,זכר,"ארה""ב",צפון אמריקה,קצרין,מחוז הצפון,לא צויין
2021,10,7,10,נקבה,"ארה""ב",צפון אמריקה,קצרין,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,10,12,זכר,"ארה""ב",צפון אמריקה,קצרין,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,51,53,זכר,בלארוס,מזרח אירופה,קצרין,מחוז הצפון,מהנדס טכנולוגיה אחר
2021,10,30,32,נקבה,בלארוס,מזרח אירופה,קצרין,מחוז הצפון,"מורה דרך, מדריך הסברה"
2021,10,86,88,נקבה,בלארוס,מזרח אירופה,קצרין,מחוז הצפון,פנסיונר / רנטייר
2021,11,37,39,זכר,אוקראינה,מזרח אירופה,קצרין,מחוז הצפון,איש צבא
2021,11,10,12,נקבה,אוקראינה,מזרח אירופה,קצרין,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,12,64,66,זכר,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,05,13,15,זכר,אינדונזיה,שאר אסיה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,05,10,13,נקבה,אינדונזיה,שאר אסיה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,11,31,33,נקבה,אוסטריה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יועץ אירגוני
2021,03,35,37,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל חשבונות
2021,03,1,4,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,10,64,66,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,08,34,37,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,04,63,65,זכר,איטליה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,טכנאי רפואה אחר
2021,01,56,59,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רואה חשבון
2021,01,39,42,נקבה,איטליה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,50,52,זכר,שוויץ,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2021,07,73,75,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,05,36,38,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,05,71,74,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,03,68,71,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,01,36,39,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,01,7,9,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,01,5,8,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,
2021,05,24,26,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,03,68,71,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,38,41,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,29,32,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מנתח פיננסי
2021,07,19,21,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,26,28,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,01,28,30,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,01,36,38,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,קלינאי תקשורת
2021,01,27,30,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,01,22,25,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"שחקן, רקדן"
2021,01,37,39,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,01,27,30,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,01,25,28,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,01,26,29,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,01,29,32,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,01,27,30,נקבה,צ'ילי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,תקשורת
2021,01,23,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,01,28,31,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,27,29,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס מכונות
2021,01,38,41,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,01,63,66,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה בחינוך מיוחד
2021,12,37,39,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטן
2021,01,28,31,זכר,ספרד,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל כללי
2021,02,22,25,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מלצר
2021,01,26,29,נקבה,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,01,22,25,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,02,25,28,נקבה,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,02,27,30,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,02,25,28,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,02,31,34,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,02,43,46,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,01,22,25,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,02,23,26,נקבה,ברזיל,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,02,24,27,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"טבח ראשי, טבח"
2021,02,33,36,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2021,02,31,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"סוציולוג,עובד במדעי החברה"
2021,02,24,27,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,02,30,32,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,02,25,28,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,02,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,02,23,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,03,25,28,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,02,23,26,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,02,26,29,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,03,50,52,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אנשי היטק
2021,03,26,29,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2021,03,27,30,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,02,27,30,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תוכנה
2021,03,22,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"סופר, עתונאי"
2021,03,25,27,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,03,24,27,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב פנים
2021,03,22,25,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,02,20,22,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,בלתי מקצועי
2021,03,25,28,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,19,22,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,בלתי מקצועי
2021,01,28,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,03,25,28,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,02,24,27,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,03,25,27,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2021,03,22,24,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,03,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,22,25,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,03,20,22,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"כוראוגרף, במאי, מנהל במה"
2021,01,26,29,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,03,68,71,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,03,28,30,זכר,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,28,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,03,29,32,נקבה,אורוגואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,23,25,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,02,20,22,נקבה,ברזיל,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,24,26,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,30,33,זכר,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא שיניים
2021,03,26,29,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב פנים
2021,03,26,29,נקבה,בלגיה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,03,22,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,04,28,30,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,03,23,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל פרויקטים
2021,03,24,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,29,31,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,03,22,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"סוציולוג,עובד במדעי החברה"
2021,03,28,31,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,03,27,30,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,03,23,25,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,03,29,32,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,03,28,31,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,03,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פסיכולוג
2021,03,24,27,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,03,21,24,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,03,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,03,25,28,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,31,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל כללי
2021,03,26,28,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מוסיקאי
2021,03,22,25,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש לוגיסטיקה
2021,03,23,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פרסום
2021,03,22,25,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,23,25,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,23,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,04,23,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,04,22,25,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2021,04,29,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב פנים
2021,04,28,31,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,29,31,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2021,03,29,32,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,04,22,25,זכר,איטליה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתרגם
2021,03,22,25,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,04,23,26,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,04,35,37,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מאמן חדר כושר
2021,02,22,25,נקבה,הונגריה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,04,24,27,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,03,22,25,נקבה,ברזיל,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,02,26,29,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,03,49,52,נקבה,תורכיה,אחרות,תל אביב - יפו,מחוז תל אביב והמרכז,יזם
2021,02,25,27,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,04,33,36,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,23,25,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,26,28,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,04,26,29,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,04,30,33,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,טכנאי חשמל ואלקטרוניקה
2021,04,26,28,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,04,25,27,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,02,21,24,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,20,22,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,32,34,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל פרויקטים
2021,04,48,50,נקבה,אוסטרליה,אוקיאניה,תל אביב - יפו,מחוז תל אביב והמרכז,עצמאי
2021,03,34,36,נקבה,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2021,04,22,25,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,03,53,56,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יזם
2021,03,64,67,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יזם
2021,04,25,27,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנתח פיננסי
2021,05,26,29,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,23,26,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"כוראוגרף, במאי, מנהל במה"
2021,03,24,26,זכר,פרגוואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,טכנאי מזגנים
2021,04,24,27,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,28,31,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש לוגיסטיקה
2021,04,25,27,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2021,03,26,28,נקבה,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2021,03,24,27,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,02,27,30,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,רואה חשבון
2021,04,37,40,זכר,שוויץ,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יועץ השקעות
2021,04,24,26,נקבה,ספרד,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,04,24,27,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,בנקאי
2021,03,24,26,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,גזבר
2021,04,29,32,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2021,04,13,15,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,04,51,54,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,נדלן
2021,02,73,76,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,07,9,11,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,03,26,29,זכר,שוויץ,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2021,04,27,29,זכר,גרמניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטן
2021,03,26,29,נקבה,ברזיל,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטן
2021,04,28,30,נקבה,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,03,31,34,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,03,23,26,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2021,03,18,20,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2021,05,30,33,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,04,24,27,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,ספר
2021,04,23,25,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,05,25,27,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,04,24,27,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,05,22,25,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שף
2021,05,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עיתונאי
2021,05,23,25,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,05,31,34,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,05,27,30,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל כללי
2021,05,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,05,24,26,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,05,28,31,זכר,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,05,25,27,נקבה,בלארוס,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,05,51,53,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,יועץ אירגוני
2021,05,18,21,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,05,24,27,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,גזבר
2021,05,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,05,26,28,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,05,26,28,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עיתונאי
2021,05,31,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2021,05,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עיתונאי
2021,05,30,32,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2021,04,23,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עמיל מכס
2021,05,29,32,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2021,05,35,38,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס מכונות
2021,05,25,27,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתרגם
2021,05,25,27,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה למדעי החברה
2021,05,24,27,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,04,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס מחשבים
2021,04,25,28,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,05,25,28,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2021,05,44,47,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,05,27,29,נקבה,ספרד,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2021,03,25,28,זכר,גרמניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
