year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2020,10,7,10,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,20,23,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד בתעשית מזון ומשקאות
2020,10,47,50,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תעשיה וניהול
2020,10,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,26,30,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2020,10,27,30,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב אופנה
2020,10,32,35,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,27,30,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מפיק סרטים/קולנוע
2020,10,21,24,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,35,38,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רואה חשבון
2020,10,27,30,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,27,30,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד שירותים
2020,10,31,34,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סוכן נסיעות
2020,10,28,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל כללי
2020,10,33,36,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתמטיקה ומתמטיקה שימושית
2020,10,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,37,40,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2020,10,38,41,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתמטיקה ומתמטיקה שימושית
2020,10,36,39,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטן
2020,10,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2020,10,28,31,נקבה,ברזיל,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,10,41,44,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,10,57,60,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2020,10,28,31,נקבה,הונגריה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2020,10,50,54,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תעשיה וניהול
2020,10,50,53,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2020,10,17,21,זכר,ספרד,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,10,24,27,זכר,אורוגואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מאבטח
2020,10,24,27,זכר,אורוגואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מכונאי רכב
2020,10,20,23,זכר,אורוגואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,27,31,נקבה,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2020,10,38,41,זכר,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,10,54,57,נקבה,"דרא""פ",שאר אפריקה,תל אביב - יפו,מחוז תל אביב והמרכז,פסיכולוג
2020,10,25,28,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,12,26,29,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עיתונאי
2020,10,25,28,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,"שחקן, רקדן"
2020,10,68,71,נקבה,דנמרק,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אחות מוסמכת
2020,10,26,29,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,23,26,זכר,ארגנטינה,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,10,39,42,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,23,26,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתכנת
2020,10,21,24,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,20,23,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,23,26,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מדען
2020,10,24,27,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,10,71,74,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,10,66,69,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד סוציאלי
2020,10,76,79,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2020,10,75,78,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2020,10,25,28,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מדעי המדינה
2020,10,33,36,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה לאומנויות
2020,10,5,8,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,21,24,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל פרויקטים
2020,10,72,75,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,63,66,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,64,68,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,10,64,67,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עיתונאי
2020,10,32,35,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2020,10,45,48,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2020,10,32,35,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מפיק סרטים/קולנוע
2020,10,24,27,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2020,10,22,25,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,21,24,זכר,שוויץ,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,75,78,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"מלחין,מוסיקאי"
2020,10,70,73,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סופר
2020,10,26,29,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,50,53,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,ייבוא/ייצוא
2020,10,21,24,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,קניין
2020,10,35,38,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,10,34,37,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מפיק סרטים/קולנוע
2020,10,38,41,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל חשבונות
2020,10,37,40,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,1,4,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,6,9,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,25,28,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,25,28,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך אירועים
2020,10,26,29,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך אירועים
2020,10,26,29,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,31,34,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,27,30,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד מעבדה רפואית
2020,10,69,72,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,10,66,69,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,10,26,29,נקבה,הודו,שאר אסיה,תל אביב - יפו,מחוז תל אביב והמרכז,רואה חשבון
2020,10,19,22,זכר,הודו,שאר אסיה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,55,58,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אנשי היטק
2020,10,44,47,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,3,6,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,0,4,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,23,26,נקבה,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,27,30,זכר,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אנשי היטק
2020,10,22,25,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,56,59,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,55,58,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2020,10,46,49,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,46,49,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,9,12,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,13,16,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,27,30,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,טכנאי הנדסת מכונות
2020,10,49,52,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,10,19,22,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,44,47,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,44,47,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,10,11,14,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,9,12,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,10,23,26,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,10,61,64,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,"שוטר, בלש משטרה"
2020,10,51,54,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סחר בינלאומי
2020,10,24,27,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,10,18,21,נקבה,אזרביג'אן,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,24,27,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,74,77,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מלונאי
2020,10,58,61,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סחר בינלאומי
2020,10,57,60,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2020,10,57,60,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,הנדסאי מחשבים
2020,10,49,52,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2020,11,59,62,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2020,11,58,61,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2020,10,22,25,נקבה,אוסטריה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,11,27,30,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,10,59,62,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פסיכולוג קליני
2020,11,60,63,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יועץ אירגוני
2020,11,39,42,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מפיק סרטים/קולנוע
2020,11,56,59,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס בניין
2020,11,46,50,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה לחנוך על-יסודי
2020,11,17,21,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס מחשבים
2020,11,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה במוסד להשכלה גבוהה
2020,11,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,יועץ אירגוני
2020,11,57,60,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מוסיקאי
2020,11,51,54,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מוסיקאי
2020,11,53,56,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,53,56,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,43,46,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מדעי המדינה
2020,11,73,76,נקבה,איטליה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא פסיכיאטר
2020,11,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,21,24,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,30,33,זכר,אורוגואי,דרום אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תוכנה
2020,11,27,30,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,64,67,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש מכירות
2020,11,72,75,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתמטיקאי שימושי
2020,11,69,72,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,41,44,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מתמטיקאי שימושי
2020,11,42,45,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2020,11,1,4,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,10,13,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,11,13,16,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,11,27,30,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,29,32,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אחות מוסמכת
2020,11,43,46,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,32,35,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2020,11,22,25,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,יזם
2020,11,24,27,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,60,63,זכר,בלגיה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,11,78,81,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,25,28,נקבה,אוקראינה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2020,11,55,58,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תעשיה וניהול
2020,11,22,25,זכר,איטליה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2020,11,47,50,נקבה,תורכיה,אחרות,תל אביב - יפו,מחוז תל אביב והמרכז,עצמאי
2020,11,32,35,זכר,יוון,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס כימיה
2020,11,71,74,זכר,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2020,11,70,73,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עורך דין
2020,11,49,52,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,11,51,54,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"קנין, מפקח מכירות"
2020,11,4,7,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,21,24,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס תעשיה וניהול
2020,11,30,33,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פקיד
2020,11,7,10,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,11,18,21,נקבה,גאורגיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,31,34,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,אחות מוסמכת
2020,11,63,66,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,בעל משק
2020,11,61,64,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,אקדמאי במדעי היהדות
2020,11,20,23,זכר,הונגריה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,ספורט
2020,11,23,26,נקבה,בריטניה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,48,51,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה לחנוך על-יסודי
2020,11,40,43,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטן
2020,11,35,38,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,54,57,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה לאנגלית
2020,11,38,41,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,11,23,26,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,51,54,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2020,11,42,45,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מנהל חשבונות
2020,11,29,32,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,53,56,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,46,49,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,11,29,32,זכר,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מוסיקאי
2020,11,42,45,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,בניה כללי
2020,11,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,צלם
2020,11,29,32,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"כוראוגרף, במאי, מנהל במה"
2020,11,48,51,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,כלכלן
2020,11,24,27,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,21,24,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,קוסמטיקאית
2020,11,22,25,נקבה,בלגיה,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,11,58,61,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,משפטים
2020,11,66,69,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,68,71,נקבה,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מורה לחנוך על-יסודי
2020,11,68,71,זכר,צרפת,מערב אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,סוכן ומתווך דלא ניידי
2020,11,26,29,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,11,36,39,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"פסל, צייר"
2020,11,73,75,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,60,63,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,65,68,זכר,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2020,11,64,67,נקבה,מכסיקו,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,תולדות האמנות
2020,11,37,40,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מעצב גרפיקה
2020,11,28,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,גאופיסיקה
2020,11,5,8,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,32,35,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"טבח ראשי, טבח"
2020,11,27,30,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מפיק
2020,11,22,25,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,22,25,נקבה,"ארה""ב",צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,סטודנט
2020,11,32,35,זכר,קנדה,צפון אמריקה,תל אביב - יפו,מחוז תל אביב והמרכז,מינהל עסקים
2020,11,30,33,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,מהנדס מחשבים
2020,11,28,31,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,7,10,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,11,4,7,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
2020,11,48,51,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,איש עסקים
2020,11,48,51,נקבה,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,רופא
2020,11,14,17,זכר,רוסיה,מזרח אירופה,תל אביב - יפו,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,12,25,28,נקבה,אוסטרליה,אוקיאניה,תל אביב - יפו,מחוז תל אביב והמרכז,לא צויין
